,species,corr_pc1,corr_pc2,effect_size,mean_abundance,p_value,pre,post,going_through
125,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,-0.026847196243663506,-0.03042030702343494,0.0032514939988482084,0.0020346076406304757,0.008094007868973805,0.0040631692681596596,0.0008557101368861594,0.0008116752693114512
126,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_SK643,,,,0.0,,0.0,,
127,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_vaginae,-0.08324550736922064,-0.039309312206934975,0.003091407258389923,0.0011409924612237963,0.10578467377901166,0.0030921405533503124,7.332949603890046e-07,4.193177613225877e-06
128,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii,,,0.0037202733272160035,0.0007990036043896484,,0.003720377410981208,1.0408376520437457e-07,2.5180648179558908e-05
129,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis,-0.10195835883973967,-0.006943335542862517,0.0022278626191665177,0.0008448969718687883,0.42473857370661083,0.002247932880875727,2.6143584636888208e-05,2.0070261709209357e-05
130,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia,0.06806167774632296,0.044845965193676264,0.0016076640185701638,0.000663644225841491,0.12295417981885007,0.001674927547887701,6.726352931753724e-05,0.00010788741133131747
131,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,0.030399466141998347,0.16992190296470694,0.0005165146974975916,0.0002926043114154412,0.45503854022014145,0.0005965531659757663,8.003846847817472e-05,0.00033262187687851285
132,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis,-0.10911590391674703,0.08129955366277873,0.00027640264279725534,0.00012681499088682333,0.39894922651180514,0.00029853841642258396,2.2135773625328638e-05,5.362997625397753e-05
133,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens,0.04645873690227705,0.04443584471122448,0.0006161790202465148,0.0002637193105503161,0.7695170924932138,0.0006509953888123157,3.4816368565800946e-05,5.4095548778518785e-05
134,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus,-0.038448659042073945,0.022412726703459916,0.0001683600613281276,6.425004405376143e-05,0.3787407037922299,0.0001700332891214023,2.581813808428128e-06,1.6732277932746797e-06
135,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis,0.0423627542803393,0.12353293982885766,9.416228949797657e-05,5.252079600582139e-05,0.7651090552941305,9.777925478402393e-05,2.969785993872815e-05,3.6169652860473563e-06
136,k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified|f__Tissierellia_unclassified|g__Tissierellia_unclassified|s__Tissierellia_bacterium_KA00581,,,,1.3695e-05,,1.3695e-05,,
137,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius,-0.014064019845524633,0.018377204628178725,7.972630621077783e-05,3.0280267945011795e-05,0.07425952461546045,8.02874696593115e-05,1.149722678425714e-06,5.611634485336592e-07
138,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_colorans,-0.0012623273099514121,-0.0020931720873240125,7.295972151047259e-05,2.9499494883730753e-05,0.29469635045129733,7.295972151047259e-05,4.773512784816526e-06,0.0
139,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_christensenii,-0.07800011380765545,0.04204390344514091,3.1979545480364376e-05,1.2047365088874929e-05,0.3632111255774686,3.219345428708621e-05,2.1390880672183168e-07,6.824675069359065e-07
140,k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_tetradius,,,,6.008235294117647e-05,,6.008235294117647e-05,,
141,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,0.14281111574677863,-0.3554444865132379,0.003473006358177655,0.05615072088513288,0.9190237458967698,0.05804230062408126,0.0545692942659036,0.058006500261918094
142,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,0.2645363512985262,-0.06882103998900596,0.028006117178457888,0.0334576776300067,0.0013082950690817337,0.025801736249672216,0.03537489694340908,0.053807853428130104
143,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonellaceae_unclassified|s__Veillonellaceae_bacterium_DNF00626,,,1.6903603193698014e-05,4.306263619672883e-06,,1.692905079355616e-05,2.544759985814583e-08,6.113716936965176e-06
144,k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_lacrimalis,-0.03645430879401504,0.04296904028826609,3.622053365311472e-05,1.5343335667001246e-05,0.21753220543150248,3.811519136697446e-05,1.8946577138597398e-06,2.9501567830649147e-06
145,k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_harei,-0.08223364892462805,0.04822791489904715,0.00010771672002453423,4.010336533659939e-05,0.6488771215315611,0.00010771672002453423,7.040456598664704e-07,0.0
146,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_asaccharolytica,-0.09043811380391865,0.014931879891474785,1.766187395402567e-05,6.559988062897648e-06,0.2704211472439947,1.766187395402567e-05,8.675318133458805e-08,0.0
147,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8,,,5.677660149974886e-05,1.2666028764925223e-05,,5.677660149974886e-05,7.61243161491923e-07,0.0
148,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,0.3400344082869844,-0.1372893720238078,0.000699906254140379,0.009491291515921513,0.4850044564793099,0.009215782379089271,0.009609837256505285,0.00991568863322965
149,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve,-0.011102565137328541,0.09443233427132752,0.0006913487480758122,0.00030225534489472647,0.6026334402944493,0.0007072692987717008,7.366757294118905e-05,1.5920550695888593e-05
150,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.08924420948818025,0.17146928124735503,0.002037517031508259,0.002006848954406543,0.47152367746089807,0.002920959334927302,0.0015677130999594193,0.0008834423034190429
151,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum,-0.07153729385166037,-0.05712730012177226,0.0005185236497782808,0.0005012816333011727,0.89519606804192,0.000569734192458453,0.0005272850158116836,5.1210542680172134e-05
152,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_farmeri,0.1309083693821704,-0.023785912551333596,2.118644279661038e-06,1.6743851705515525e-06,0.8721349243978431,2.118644279661038e-06,1.6425472964166337e-06,0.0
153,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,0.010460400832461287,0.0709677619728679,6.11860622571119e-05,2.7061122498901455e-05,0.04774151645057551,6.11860622571119e-05,8.273585363846334e-06,0.0
154,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_amalonaticus,,,,1.6256884790708867e-06,,1.6256884790708867e-06,,
155,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus,-0.028418071351223893,0.00540119685889145,3.970198624070189e-05,2.2331402559628444e-05,0.46405029138689036,2.0161289254150295e-06,3.970198624070189e-05,0.0
156,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri,0.024484487076626506,-0.11607314276666685,0.00028037979243051843,0.00010339004845875366,0.07547684993972324,0.00028037979243051843,0.0,0.0
157,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,-0.016687762475847693,0.01140095106923439,0.0008051832822199196,0.0007201060996743603,0.5654107454695917,0.0002716776242829674,0.001076860906502887,0.0003929355178179554
158,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_werkmanii,0.11507836971951037,0.11889736887547961,1.1359957145629948e-06,6.176976697936284e-07,0.4309725818749265,0.0,1.1359957145629948e-06,0.0
159,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,0.26949497590339816,0.3267582911689075,0.0010161557858238647,0.001125745421493823,0.8426708915141377,0.0014643191746077616,0.0010051741229216004,0.00044816338878389685
160,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola,-0.044076716048459696,-0.021580621421993396,0.0007461836403798233,0.0006860631636490145,0.6037379377077304,0.0002556036523136699,0.0010017872926934932,0.0005381425880715632
161,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,-0.018458957519835558,0.12480245016767176,0.00016857235701664313,0.00012862965397046042,0.15466307023197431,0.00021795506025574517,8.080503718203762e-05,4.938270323910203e-05
162,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Negativicoccus|s__Negativicoccus_succinicivorans,-0.06610637146116753,-0.0656144462777168,3.731712780449363e-06,1.3998303910426595e-06,0.08247995934262149,3.731712780449363e-06,0.0,2.7155775145093665e-07
163,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,-0.04360487940256885,0.029596142197049063,8.554301930573238e-05,8.771143456292558e-05,0.26462061247510743,3.975984413557657e-05,0.00012530286344130894,5.618925761965691e-05
164,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii,0.056841904824342336,0.01828364852995974,0.001201019855241471,0.0008552061200826396,0.2228915130790328,0.0005482076577493967,0.001201019855241471,0.0
165,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_avidum,,,,0.0,,0.0,,
166,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp_HMSC058E07,,,,0.0,,0.0,,
167,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica,0.03267829497182247,0.0025281338731694704,1.8148122251669244e-05,9.960268032292443e-06,0.6609882985074986,2.501059198570595e-07,1.8148122251669244e-05,0.0
168,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0.08632351091109293,0.4751801035025316,0.016903439673731587,0.03494938843398697,0.547551317758959,0.02712755867107514,0.0387924392070941,0.04403099834480673
169,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae,0.10611598696969247,0.06900301775738231,0.00024149010113276185,0.00018493575027216094,0.2189374820000252,0.00014542510584738085,0.00024149010113276185,0.0
170,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,0.2276204683319252,0.3434994065129558,0.00011184988124826394,0.0009118983451942384,0.5382145839822096,0.0009129767991116406,0.0009267723011976933,0.0008149224199494293
171,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,0.05406110979662183,0.15988959125364374,2.4592856918552055e-05,1.1285251075603663e-05,0.4443871352387926,2.4592856918552055e-05,4.076570274735805e-06,0.0
172,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,0.006211202747645533,0.02828744680101039,0.0003224829633855946,0.00029459031308570895,0.0001740717739465708,0.0004817774788055509,0.00018941903021042007,0.0001592945154199563
173,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,-0.013743092164880668,-0.04325146079072315,0.004416791476146284,0.006584711242984262,0.6932301982026238,0.006040992909409899,0.007514557404835109,0.0030977659286888256
174,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,-0.2730259615571012,0.23103803534518647,0.013136058330685117,0.03876382608135482,0.5949451485672643,0.03853957824361732,0.040715662111613274,0.027579603780928157
175,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,-0.33942582308664676,-0.2722975079093426,0.0050221719362955435,0.02188979079818369,0.6156153155308234,0.020852896859533405,0.023191643763416408,0.018169471827120864
176,k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139,0.1911871765408762,-0.025673106201729176,0.0005909313049508057,0.0011571194887161369,0.6013054329518144,0.001399226478687499,0.0010490646381575374,0.0008082951737366934
177,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0.1729043450289756,-0.09026609462211481,0.004026020324684069,0.007745682239466714,0.20642102396287182,0.009892247543696,0.00659240657667176,0.005866227219011931
178,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,0.3255712046611171,-0.14599247027643875,0.0068347679100512135,0.01746146654414317,0.6322026745649315,0.021717445578648617,0.014882677668597404,0.015550885768190319
179,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,0.07213726760766907,-0.35452308287631396,0.015766990469095223,0.044275640084284175,0.06887513148228572,0.03984132039074625,0.045459174234409885,0.05560831085984147
180,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180,-0.05855677681783052,-0.014671634491810933,0.0250475475180226,0.02195997799061488,0.00013082104781541722,0.01144344692985789,0.026753553877775154,0.03649099444788049
181,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii,-0.37373472885477393,-0.4865972812234495,0.02225147980789649,0.03362384461199143,2.4939200385285445e-05,0.04535273530702941,0.02736305951512682,0.023101255499132917
182,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,0.014321342118559639,0.09059807149865065,0.0028343850330104278,0.01539319120692741,0.32220160625170935,0.016930235693292994,0.014559595148967158,0.014095850660282567
183,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,-0.268730374722732,0.0887076507650591,0.01934653759526017,0.023225037728693197,0.0413130119465108,0.03113807732959665,0.019698596757057447,0.011791539734336479
184,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,-0.1483484754894151,-0.2565337065326893,0.0009509905180851395,0.004280750327515143,0.24768808653903981,0.004499795791339366,0.004249986515952197,0.003548805273254226
185,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,-0.1679904181572774,-0.421412808199927,0.0028527418662480063,0.005312604476838744,0.44263404940903484,0.00515467506933266,0.005009430703723762,0.007862172569971768
186,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,0.10932033584665578,-0.22489467183315465,0.007030314862381796,0.006484561794594499,0.06670484497646408,0.008531565645915076,0.005898275897203043,0.0015012507835332801
